Title,,,,Section,Sub,,Class,,,,Cat,,Deg,,NCIC,,,Printable,,,UCR  Code,,,IBR Code,Effective Date,,,,Short Description,,,Full Description
TAX,,,1812,,C,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,FUEL TAX VIOL,,Dealer-Knowingly Possess Untaxed Fuel
TAX,,,1812,,B,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,04/07/2009,,,,FUEL TAX VIOL,,Motor Fuel Tax-Willfully Accept Fraudulent Certificate
TAX,,,1812-B,,,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,12/01/1986,,,,FUEL TAX VIOL,,"Unregistered Distributor-2nd Viol Greater Than 2,900 Gallons"
TAX,,,1812-C,,,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,12/01/1986,,,,FUEL TAX VIOL,,Unlicensed Terminal Operator
TAX,,,1812-D,,B,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,12/01/1986,,,,FUEL TAX VIOL,,"Offensive Load Less Than 2,900 Gallon-Unlicensed Importer"
TAX,,,1812-D,,B,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,12/01/1986,,,,FUEL TAX VIOL,,"Offensive Load Greater Than 2,900 Gallon Unlicensed Importer"
TAX,,,1812-D,,A,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,12/01/1986,,,,FUEL TAX VIOL,,Transport Motor Fuel Without Import License
TAX,,,1812-F,,A,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,04/07/2009,,,,ART13-A TAX,,Article 13-A Tax Violation - Willfully Accept Fraudulent Certificate
TAX,,,1812-F,,,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,ART 13-A TAX,,Article 13-A Tax Violation - Felony
TAX,,,1812-F,,,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,04/07/2009,,,,ART 13-A TAX,,Article 13-A Tax Violation - Misdemeanor
TAX,,,1812-F,,C,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,ART 13-A TAX,,Art 13-A Tax Viol-Make Fraudulent Movement Tracking Doc/Tax>$1000
TAX,,,1812-F,,B,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,04/07/2009,,,,ART 13-A TAX,,Art 13-A Tax Violation - Willful Act or Omission
TAX,,,1812-F,,C,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,04/07/2009,,,,ART 13-A TAX,,Art 13-A Tax Viol-Make/Produce Fraudulent Movement Tracking Doc
TAX,,,1813,,F1,,,E,F,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Unregistered Distributor 3rd Offense/5 Yrs
TAX,,,1813,,F2,,,E,F,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Unregistered Distributor Greater Than 360 Liters
TAX,,,1813,,G,,,A,M,,,0,,,,6103,,N,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation - Possess Untaxed Liquor - More Than 90 Liters
TAX,,,1813,,G,,,B,M,,,0,,,,6103,,N,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation - Knowingly Possess Untaxed Liquor
TAX,,,1813,,,,,A,M,,,0,,,,6103,,N,99,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Misdemeanor Violation
TAX,,,1813,,,,,E,F,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Felony Violation
TAX,,,1813,,A,,,A,M,,,0,,,,6103,,N,99,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Unlawful Use Of Stamps
TAX,,,1813,,B,,,A,M,,,0,,,,6103,,N,99,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Sell/Use Without Paying Tax
TAX,,,1813,,C,,,A,M,,,0,,,,6103,,N,99,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Other Article 18 Violation
TAX,,,1813,,E,,,A,M,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Unregistered Distributor(State)
TAX,,,1813,,E,,,E,F,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Unregistered Distributor(State)
TAX,,,1813,,E1,,,A,M,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Unregistered Distributor(State)
TAX,,,1813,,G,,,E,F,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation - Possess Untaxed Liquor-More Than 360 Liters
TAX,,,1813,,E1,,,E,F,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Unregistered Distributor 3rd Offense/5 Yrs
TAX,,,1813,,E2,,,E,F,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Viol-Unregistered Distributor Greater Than 360 L
TAX,,,1813,,F,,,A,M,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Unregistered Distributor (city)
TAX,,,1813,,F,,,E,F,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Unregistered Distributor(city)
TAX,,,1813,,F1,,,A,M,,,0,,,,6103,,Y,43,,,90Z,,,,04/07/2009,,,,LIQUOR TAX VIOL,,Liquor Tax Violation-Unregistered Distributor(city)
TAX,,,1814,,AIII,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,TOBACCO TAX VIO,,Evade Tobacco Tax-Greater Than 439lb or 2 or More Prev Convictions
TAX,,,1814,,H3,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,TOBACCO TAX VIO,,Poss/Trans More Than 50 LB Tobacco Or 2500 Cigars-Tax Not Pd-2 Priors
TAX,,,1814,,AI,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,CIGARET TAX VIO,,"Evade Cigarette Tax-10,000 Or More Cigarettes"
TAX,,,1814,,A,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,CIGARET TAX VIO,,Evade Cigarette/Tobacco Tax Imposed By Article 20
TAX,,,1814,,I,,,B,M,,,0,,,,6199,,N,43,,,90Z,,,,04/07/2009,,,,TOBACCO TAX VIO,,Make Or Knowingly Use/Purchase Counterfeit Dealer Registration Cert
TAX,,,1814,,B,,,A,M,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,CIGARET TAX VIO,,Poss or Transport or Offer for Sale Unstampd Cigarettes Subject to Tax
TAX,,,1814,,B,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,CIGARET TAX VIO,,Possess Or Transport Or Sell Unstampd Cigarettes Prev Conv Within 5yrs
TAX,,,1814,,C1,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,CIGARET TAX VIO,,"Willfully Possess/Transport/Sell 10,000 Or More Unstamped Cigarettes"
TAX,,,1814,,C2,,,D,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,CIGARET TAX VIO,,"Willfully Possess/Transport/Sell 30,000 Or More Unstamped Cigarettes"
TAX,,,1814,,F,,,A,M,,,0,,,,6199,,N,43,,,90Z,,,,04/07/2009,,,,CIGARET TAX VIO,,Cigarette Tax-Other Article 20 Violation
TAX,,,1814,,G,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,CIGARET TAX VIO,,Make or Knowingly Possess/Use Counterfeit Cigarette Tax Stamp
TAX,,,1814,,H1,,,U,M,,,0,,,,6199,,N,43,,,90Z,,,,04/07/2009,,,,TOBACCO TAX VIO,,Possess/Transport More Than 10 Lb Tobacco or 500 Cigars-Tax Unpaid
TAX,,,1814,,H2,,,U,M,,,0,,,,6199,,N,43,,,90Z,,,,04/07/2009,,,,TOBACCO TAX VIO,,Possess/Transport More Than 15 LB Tobacco Or 750 Cigars-Tax Unpaid
TAX,,,1814,,H3,,,A,M,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,TOBACCO TAX VIO,,Possess/Transport More Than 50 LB Tobacco Or 2500 Cigars-Tax Unpaid
TAX,,,1814,,AII,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,04/07/2009,,,,TOBACCO TAX VIO,,"Evade Tobacco Tax-22,000 or More Cigars"
TAX,,,1814-A,,,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,07/01/1989,,,,CIG TAX VIOL,,Cigarette Tax Non-Distributor-3rd Offense
TAX,,,1814-A,,A,,,E,F,,,0,,,,6199,,Y,43,,,90Z,,,,07/01/1989,,,,CIG TAX VIOL,,Cigarette Tax Non-Distributor-3rd Offense
TAX,,,1814-A,,,,,U,M,,,0,,,,6199,,Y,43,,,90Z,,,,07/01/1989,,,,CIG TAX VIOL,,Cigarette Tax Non-Distributor 1 Lb Tobacco
TAX,,,1814-A,,A,,,U,M,,,0,,,,6199,,Y,43,,,90Z,,,,07/01/1989,,,,CIG TAX VIOL,,Cigarette Tax Non-Distributor 1 Lb Tobacco
TAX,,,1814-A,,A,,,A,M,,,0,,,,6199,,Y,43,,,90Z,,,,07/01/1989,,,,CIG TAX VIOL,,Cigarette Tax Non-Distributor 500 Lb Tobacco
TAX,,,1814-A,,,,,A,M,,,0,,,,6199,,Y,43,,,90Z,,,,07/01/1989,,,,CIG TAX VIOL,,Cigarette Tax Non-Distributor 500 Lb Tobacco
TAX,,,1815,,A1E,,,,V,,,0,,,,6199,,N,99,,,999,,,,04/07/2009,,,,HIWAY TAX VIOL,,Other Violation Of Article 21 Or 21a
TAX,,,1815,,A1A1,,,,V,,,0,,,,6199,,N,99,,,999,,,,04/07/2009,,,,HIWAY TAX VIOL,,Operate Vehicle W/o Registration/Suspended Or Revoked Decal
TAX,,,1815,,A1C,,,,V,,,0,,,,6199,,N,99,,,999,,,,07/01/2007,,,,HIWAY TAX VIOL,,"Fail To Surrender Certificate, License Or Decal"
TAX,,,1815,,A1A2,,,,V,,,0,,,,6199,,N,99,,,90Z,,,,,,,,HIWAY TAX VIOL,,Operate A Vehicle W/o License & Decal Required By Article 21-a
TAX,,,1815,,A1B,,,,V,,,0,,,,6199,,N,99,,,90Z,,,,,,,,HIWAY TAX VIOL,,Operate Vehicle With Weight In Excess Of Permit
TAX,,,1817,,L,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Failure To Pay Gas Sales Tax
TAX,,,1817,,D,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-No Certification Per 1134
TAX,,,1817,,N,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Failure To Obey Subpoena
TAX,,,1817,,F,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Operating Show Without Certificate
TAX,,,1817,,H,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Failure To Deposit/File Bond
TAX,,,1817,,I,,,E,F,,,0,,,,6102,,Y,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Possession Untaxed Fuel
TAX,,,1817,,J,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Failure To Keep Art28 Recd
TAX,,,1817,,B,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Make/Deliver Fraudulent Report
TAX,,,1817,,C,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Failure To Collect Tax
TAX,,,1817,,C,,,E,F,,,0,,,,6102,,Y,43,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,"Sales Tax-Failure To Collect Tax Greater Than $10,000"
TAX,,,1817,,M,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Issue False Exempt Certificate
TAX,,,1817,,O,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,,,,,SALES TAX VIOL,,Operating Without Obtaining Proper Certificate
TAX,,,1817,,A,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Failure To Report
TAX,,,1817,,E,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Operating With Revoked Certificate
TAX,,,1817,,,,,E,F,,,0,,,,6102,,Y,43,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax Violation
TAX,,,1817,,,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax Violation
TAX,,,1817,,G,,,A,M,,,0,,,,6102,,N,99,,,90Z,,,,11/01/1985,,,,SALES TAX VIOL,,Sales Tax-Failure To Indicate Tax
TAX,,,1818,,,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,11/01/1985,,,,TRANSFR TAX VIO,,Real Estate Transfer Tax Violation
TAX,,,1825,,,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,11/01/1985,,,,SECRECY VIOL,,Violation-Secrecy Provisions
TAX,,,1826,,,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,11/01/1985,,,,ILLEGAL ADS,,Distribute Ads With Tax Notice
TAX,,,1827,,,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,11/01/1985,,,,TAX SALE VIOL,,Tax Official Gains From Tax Sale
TAX,,,1912-B,,,,,A,M,,,0,,,,6199,,Y,43,,,90Z,,,,12/01/1986,,,,FUEL TAX VIOL,,"Unregistered Distributor-1st Viol Less Than 2,900 Gallons"
TAX,,,,,,,,A,M,,,0,,,,6199,,N,99,,,90Z,,,,,,,,VIOL TAX A MISD,,General Violation Tax Laws
TAX,,,,,,,,U,M,,,0,,,,6199,,N,99,,,90Z,,,,,,,,VIOL TAX U MISD,,General Violation Tax Laws
TAX,,,,,,,,E,F,,,0,,,,6199,,Y,99,,,90Z,,,,,,,,VIOL TAX E FEL,,General Violation Tax Laws
TAX,,,,,,,,,V,,,0,,,,6199,,N,99,,,90Z,,,,,,,,VIOL TAX VIOL,,General Violation Tax Laws
TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,
TL,,,00140,,09,,,A,M,,,0,,,,5499,,N,99,,,90Z,,,,,,,,VIOL SAFE RULES,,Operating A Passenger Vehicle With Suspended Registration
TL,,,014-F,,02,,,U,M,,,0,,,,5402,,N,99,,,90Z,,,,07/31/1981,,,,HAZ MATL VIOL,,Transport Hazardous Material- Second Offense
TL,,,014-F,,04C,,,E,F,,,0,,,,5402,,Y,99,,,90Z,,,,08/19/1990,,,,OPER VEH 2ND OF,,Operating Out-Of-Service Vehicle-2nd Offense
TL,,,014-F,,04C,,,U,M,,,0,,,,5402,,Y,99,,,90Z,,,,08/19/1990,,,,OPER VEH 1ST OF,,Operating Out-Of-Service Vehicle-1st Offense
TL,,,014-F,,02,,,,V,,,0,,,,5402,,N,99,,,90Z,,,,07/31/1981,,,,HAZ MAT VIOL,,Transport Hazardous Material- First Offense
TL,,,140,,2CVA,,,,I,,,0,,,,5499,,N,99,,,90Z,,,,03/30/2012,,,,SAFETY VIOL,,Driver Operates Motor Vehicle Placed Out-of-service
TL,,,140,,2CVB,,,,I,,,0,,,,5499,,N,99,,,90Z,,,,03/30/2012,,,,SAFETY VIOL,,Permit Operation Of An Out-of-Service Commercial Motor Vehicle
TL,,,140,,2CII,,,,I,,,0,,,,5499,,N,99,,,90Z,,,,03/30/2012,,,,SAFETY VIOL,,Motor Carrier Operates Vehicle In Violation Of Safety Rules
TL,,,140,,2CVC,,,,I,,,0,,,,5499,,N,99,,,90Z,,,,03/30/2012,,,,SAFETY VIOL,,Permit Operation Of Certain Vehicles In Violation Of VTL 1171 Or 1176
TL,,,211,,,,,U,M,,,0,,,,5499,,N,99,,,90Z,,,,,,,,EXCESS HRS,,Excessive Driving Hours
TL,,,212,,,,,U,M,,,0,,,,5499,,N,99,,,90Z,,,,,,,,LOG BOOK VIOL,,Log Book Violations
TL,,,,,,,,U,M,,,0,,,,5499,,N,99,,,90Z,,,,,,,,VIOL TL U MISD,,General Violation Transportation Law
TL,,,,,,,,A,M,,,0,,,,5499,,N,99,,,90Z,,,,,,,,VIOL TL A MISD,,General Violation Transportation Law
TL,,,,,,,,,V,,,0,,,,5499,,N,99,,,90Z,,,,,,,,VIOL TR VIOL,,General Violation Transportation Law
TWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Town,,,,,,,,,,,,,,,,,,,,,,,,,,
TWN,,,,,,,,A,M,,,0,,,,7399,,N,99,,,90Z,,,,,,,,VIOL TWN A MISD,,General Violation Town Law
UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Unconsolidated,,,,,,,,,,,,,,,,,,,,,,,,,,
UN,,,0807-3,,,,,D,F,,,0,,,,7399,,Y,43,,,90Z,,,,07/01/1973,,,,VIO BETTG SYSTM,,Violation Integrity Betting System
UN,,,08905-A,,,,,A,M,,,0,,,,7399,,Y,99,,,90Z,,,,02/25/1997,,,,COMB SPORT VIOL,,Combative Sport Act:1st Violation
UN,,,0918-1,,,,,E,F,,,0,,,,7399,,Y,43,,,90Z,,,,,,,,STATE DEFNS VIO,,Simulate Air Raid Signal
UN,,,8905-A,,,,,E,F,,,0,,,,7399,,Y,99,,,90Z,,,,02/25/1997,,,,COMB SPORT VIOL,,Combative Sport Act:2nd Violation
UN,,,,,,,,,9,,,0,,,,7399,,N,99,,,90Z,,,,,,,,VIO UNCONS LAWS,,Unspecified Violation Of Unconsolidated Laws
VTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Vehicle and Traffic Law,,,,,,,,,,,,,,,,,,,,,,,,,,
VTL,,,0117-D,,,,,,I,,,0,,,,5499,,N,99,,,999,,,,08/08/1996,,,,DRIVER VIOL,,Unauthorized Driver Blood Delivery Vehicle
VTL,,,0207,,05,,,U,M,,,0,,,,5499,,N,99,,,999,,,,,,,,DISP TRAF SUM,,Unlawful Disposal Traffic Summons
VTL,,,0250,,02,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,N-RES OV 30 DAY,,Nonresident Driving Illegally:More Than 30 Days
VTL,,,0301,,C1A,,,,I,,,0,,,,5499,,N,99,,,999,,,,06/18/1996,,,,INSPECTION VIOL,,Fail To Record Mileage On The Inspection Sticker
VTL,,,0301-A,,02,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,INSPCTION VIOL,,Failure To Submit Re-Inspection Proof
VTL,,,0301-B,,02,,,,I,,,0,,,,5499,,N,99,,,999,,,,05/15/2003,,,,INSPECTION VIOL,,Operate Heavy Duty Vehicle Without Certificate Of Inspection
VTL,,,0301-B,,01,,,,I,,,0,,,,5499,,N,99,,,999,,,,05/15/2003,,,,EMISSIONS VIOL,,Heavy Duty Vehicle Exceeds Emissions Levels Set Forth In ECL
VTL,,,0303,,C,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,INSPECTION VIOL,,Failure To Display/Give Reinspection Sign
VTL,,,0303,,0J,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,INSPCTION VIOL,,Display Inspection Sign:No License
VTL,,,0303,,B,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,INSPECTION VIOL,,Failure Keep Inspection Records
VTL,,,0303,,G,,,U,M,,,0,,,,5499,,N,99,,,999,,,,,,,,INSP VIOLATIONS,,Inspection Violations:Failure To Surrender Inspection Items
VTL,,,0303,,0I,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,INSPCTION VIOL,,Failure To Remove Inspection Sign
VTL,,,0306,,E,,,U,M,,,0,,,,5499,,N,99,,,999,,,,,,,,FLSE INSP CERT,,Display Forged Certificate Without Inspection
VTL,,,0306,,D,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,ISS CER NO INSP,,Issue Certificate Without Complete Inspection
VTL,,,0306,,F,,,U,M,,,0,,,,5499,,N,99,,,999,,,,,,,,FLSE INSP CERT,,Fictitious Inspection Station License
VTL,,,0306,,B,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,NO INSP CERT,,Operating A Motor Vehicle Without Inspection Certificate
VTL,,,0306,,0C,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,REGIST VIOL,,No Registration Unless Vehicle Is Inspected
VTL,,,0318,,12,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,MISC VTL VIOL,,Violation Of Security/Impoundment Procedures
VTL,,,0318,,07,,,U,M,,,0,,,,5499,,N,99,,,999,,,,,,,,FAIL SUR REVOC,,Failure To Surrender Items After Revocation
VTL,,,0319,,03,,,,I,,,0,,,,5499,,N,99,,,999,,,,01/01/1972,,,,NO SHOW INS CRD,,Failure To Produce Insurance Identification Card
VTL,,,0319,,01,,,,I,,,0,,,,5499,,N,99,,,999,,,,08/18/1980,,,,OPER VEH NO INS,,Operating A Motor Vehicle Without Financial Security
VTL,,,0319,,01U,,,,I,,,0,,,,5499,,N,99,,,999,,,,01/08/2004,,,,INSURANCE VIOL,,Operate Motor Vehicle Without Insurance
VTL,,,0319,,02,,,U,M,,,0,,,,5499,,N,99,,,999,,,,01/01/1972,,,,FALSE INS CARD,,Produce Invalid Insurance I.D. Card
VTL,,,0319,,01P,,,,I,,,0,,,,5499,,N,99,,,999,,,,01/08/2004,,,,INSURANCE VIOL,,Permit Operation Of Motor Vehicle Without Insurance
VTL,,,0336,,,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,FAIL RPT JDGMNT,,Failure To Report Judgement
VTL,,,0340,,A,,,U,M,,,0,,,,5499,,N,99,,,999,,,,,,,,OPR NO LIC/REG,,Fail To Return Licens/Registration/Plates After Revoke Under Article 7
VTL,,,0355,,,,,U,M,,,0,,,,5499,,N,99,,,999,,,,,,,,VTL VIOLATION,,Operate Motor Vehicle When License/Registration Suspended Under Art 7
VTL,,,0356,,,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,FLS PRF SECURTY,,Forging Proof Of Insurance
VTL,,,0370,,03,,,U,M,,,0,,,,5499,,N,99,,,999,,,,,,,,BOND/INS VIO,,Bond/Insurance Violation:Rental Vehicle
VTL,,,0370,,04,,,U,M,,,0,,,,5499,,N,99,,,999,,,,,,,,FAIL REPT ACC,,Failure To Notify Insurer Of Accident Involving For-hire Vehicle
VTL,,,0370,,02,,,U,M,,,0,,,,5499,,N,99,,,999,,,,,,,,OPR UNINSRD VEH,,Operating/Permitting Operation Of Uninsured For-Hire Vehicle
VTL,,,0375,,09,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,VEH EQUIP VIOL,,Equipment Violation:Omnibus No Fire Extinguisher
VTL,,,0375,,23,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,VEH EQUIP VIOL,,Equipment Violation:No Door Handles
VTL,,,0375,,42,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,VEH EQUIP VIOL,,Equipment Violation:No Speedometer
VTL,,,0375,,40A,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,NO STOP LAMPS,,Operating Motor Vehicle Without Stop Lamps
VTL,,,0375,,39,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,VEH EQUIP VIOL,,Equipment Violation:No Defroster
VTL,,,0375,,01BI,,,,I,,,0,,,,5499,,N,99,,,999,,,,09/01/2003,,,,PLACE STICKER,,Use or Place Stickers or Posters on Windshield or Rear Window
VTL,,,0375,,24A,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,AUD/VISUAL-VIOL,,Equip Violation- Oper MV/MC/Bicycle With More Than 1 Earphone On
VTL,,,0375,,2A1,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,VIOL-LIGHTS,,Equipment Violation- No/ Inadequate Lights
VTL,,,0375,,18A,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,NO SIGNS-VIOL,,Equip Violation-Inadequate/No Traffic Haz Warning Lights-1966 Or Later
VTL,,,0375,,25A,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,SPLH GUARD-VIOL,,Equipment Violation- Inadequate/ No Splash Guards
VTL,,,0375,,28FF,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,MV WO POL EQUIP,,No Approved Emission Control Device Where Required
VTL,,,0375,,36C,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,SLOW VEH EMBLEM,,Improper Use Of Slow Moving Vehicle Emblem
VTL,,,0375,,40,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,VEH EQUIP VIOL,,Operate Motor Vehicle Without Stop Lights
VTL,,,0375,,20B2,,,,I,,,0,,,,5499,,N,99,,,999,,,,04/01/1994,,,,EQUIPMENT VIOL,,Bus Equipped With Wheelchair Lift Fails To Display Handicapped Symbol
VTL,,,0375,,11,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,VEH EQUIP VIO,,Equipment Violation:No Safety Glass Public Conveyance
VTL,,,0375,,28FC,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,MV WO POL EQUIP,,False Statement- Exhaust Emission Control System
VTL,,,0375,,02A,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,VEH LIGHTS VIOL,,Failed To Use Headlights With Windshield Wipers
VTL,,,0375,,13,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,VEH EQUIP VIO,,Equipment Violation: Replace Motor Vehicle Glass With Non-safety Glass
VTL,,,0375,,20B1,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,SCHOOL BUS VIOL,,Equipment Violation: No School Bus Signs On Exterior Of Bus
VTL,,,0375,,04,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,VEH EQUIP VIOL,,Equipment Violation:Illegal Headlamp
VTL,,,0375,,10-E,,,,I,,,0,,,,5499,,N,99,,,999,,,,01/14/2013,,,,EQUIPMENT VIOL,,"No Convex Mirror - Truck Over 26,000 Pounds"
VTL,,,0375,,12A2,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,NO SAFETY GLASS,,Equip Violation: Sidewings/ Side Windows Nontransparent
VTL,,,0375,,12A3,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,NO SAFETY GLASS,,Equipment Violation: Rear Side Windows Nontransparent
VTL,,,0375,,12A4,,,,I,,,0,,,,5499,,N,99,,,999,,,,,,,,NO SAFETY GLASS,,Equipment Violation - Rear Window Reflective
VTL,,,0375,,01B,,,,I,,,0,,,,5499,,N,99,,,999,,,,09/01/2003,,,,EQUIPMENT VIOL,,Equipment Violation: Inadequate Windshield Wipers
VTL,,,0375,,01A,,,,I,,,0,,,,5499,,N,99,,,999,,,,09/01/2003,,,,EQUIPMENT VIOL,,Equipment Violation: Inadequate Brakes/steering/horn
